row ID,row m/z,row retention time,KMRB15070728_neg.mzXML Peak area,KMRB15070723_neg.mzXML Peak area,KMRB16032507_neg.mzXML Peak area,KMRB15070765_neg.mzXML Peak area,KMRB15062619_neg.mzXML Peak area,KMRB15090213_neg.mzXML Peak area,KMRB17070402_neg.mzXML Peak area,KMRB17080804_neg.mzXML Peak area,KMRB15081403_neg.mzXML Peak area,KMRB15031920_neg.mzXML Peak area,KMRB16011417_neg.mzXML Peak area,KMRB16011519_neg.mzXML Peak area,KMRB04050612_neg.mzXML Peak area,KMRB14110709_neg.mzXML Peak area,KMRB18111308_neg.mzXML Peak area,KMRB14091212_neg.mzXML Peak area,KMRB15052235_neg.mzXML Peak area,KMRB15070136_neg.mzXML Peak area,KMRB18042712_neg.mzXML Peak area,KMRB16061604_neg.mzXML Peak area,KMRB15021115_neg.mzXML Peak area,KMRB16051230_neg.mzXML Peak area,KMRB17091811_neg.mzXML Peak area,KMRB15032003_neg.mzXML Peak area,KMRB14101203_neg.mzXML Peak area,KMRB15063021_neg.mzXML Peak area,KMRB15052230_neg.mzXML Peak area,KMRB15071608_neg.mzXML Peak area,KMRB14082260_neg.mzXML Peak area,KMRB16071927_neg.mzXML Peak area,KMRB15080602_neg.mzXML Peak area,KMRB16011521_neg.mzXML Peak area,KMRB15090836_neg.mzXML Peak area,KMRB17061910_neg.mzXML Peak area,KMRB17083132_neg.mzXML Peak area,KMRB16041505_neg.mzXML Peak area,KMRB15102011_neg.mzXML Peak area,KMRB15061217_neg.mzXML Peak area,KMRB14070116_neg.mzXML Peak area,KMRB15090322_neg.mzXML Peak area
53,299.2225242,14.3490619,5731.777107,1683.205278,2867.75995,4440.183599,33.6105,0,9907.666671,13.482,7874.000325,1088.846866,0,0,5491.228443,5006.141724,5772.296289,0,4441.841927,3782.107998,0,0,20.8065,0,9.612,3503.751601,3775.239108,0,5566.401141,7318.148162,0,0,5690.724511,5347.222345,646.3533055,1762.3925,981.4729697,0,6069.252559,3808.653981,2770.396344,0
54,405.0276568,0.875104583,5335.706241,5598.483055,2689.08681,431.0823656,1100.676066,2301.507873,6491.806922,9565.432095,609.4022638,35.88,48016.68429,230.618,1260.435601,1828.86106,13606.93849,127.398,4918.487074,3542.8644,90.4875,19246.12883,32881.84811,21674.99864,587.1909739,948.892355,546.8370864,103.9863564,11559.60896,1525.0371,13786.19079,95.421,83031.98291,81.8505,148.304,4813.812964,131.615,33.586,2343.355457,603.04,9730.774148,72644.88757
55,182.9879784,17.40485,2714.897676,6585.744785,23707.45741,25590.43805,20944.81917,13754.91797,20656.83159,33154.67755,39790.05493,11078.5003,13722.98672,8601.1,36158.17201,27073.71585,27527.00757,11694.90842,13626.98762,70049.46502,31053.01502,16578.63636,14533.54869,36997.66826,28277.30191,27615.39452,10979.47615,29982.74682,11733.30242,29245.35661,20222.12596,25442.49528,5765.967236,15738.19871,11138.80594,17130.88319,7691.763242,7375.687617,10760.13423,10785.24646,9124.283525,15959.53084
56,182.9877318,17.29450833,11853.20195,13853.32707,23035.10034,42531.76832,106912.8977,20290.57479,48106.11826,14156.62716,38971.7088,26009.0703,69780.642,45228.9806,45584.83425,9414.453491,31149.71407,72879.84606,57753.24431,13657.41888,31347.35283,38344.91251,52738.68525,49233.09795,52469.54968,39741.44404,4695.005664,19558.97626,16180.32893,29245.35661,77300.1627,31905.29965,46306.69734,34831.54888,16080.09371,6147.328848,16065.33892,26358.33194,124423.846,19440.02152,7779.030679,30952.192
57,566.3447396,13.35536875,9108.525425,61.48,4213.918778,514.4209691,13134.63205,5995.468557,11767.96565,34.132,138559.4347,30.9995,42841.06138,1426.929376,37774.00705,4312.618684,8350.320229,120315.7897,171025.6607,322.7109089,61.695,32.824,291.8571923,1011.137967,3606.492226,2407.468236,574.545249,76.24816479,147843.6401,548.8678672,11765.22272,2328.640747,68623.97878,102236.1975,87508.30888,70.125,4940.094552,10604.62332,776329.1258,485492.5064,55.8595,25509.9681
58,316.7780054,17.14208974,2740.477031,7675.775835,31965.81359,29681.69843,271906.6,98879.29449,57065.0405,34573.83557,29327.94302,743.3230811,851812.3605,88943.04709,30131.47425,1322.390115,14208.23169,279207.5762,1559.827944,2128.273932,51829.72545,75452.78957,51069.80099,22918.94891,90542.46344,1114.746942,502.44,29629.8624,2645.330972,291.39,131699.4228,148610.3191,3280.427581,38529.75688,1016.425,3558.255527,29.625,63216.5024,830.4424878,0,6034.487163,66427.07355
59,256.8452942,16.57232,90358.27004,29970.43195,28651.93599,55484.43974,80051.69816,17567.66069,107430.8924,41990.79353,43970.70734,920.5445002,74195.87566,9191.157387,11225.02899,29210.76417,24311.50541,41470.60507,21810.12068,3609.734,26035.61762,30961.2487,9492.920806,9502.067828,21792.99908,1289.145,2397.774984,27343.37757,16694.51044,1152.010214,44702.96875,6817.746018,4311.541929,24199.20648,1581.322,2200.476308,292.4317628,5963.010406,8428.963647,111.5535,580.8773206,784.8142639
60,316.7781229,16.94484188,17834.88328,6204.685085,5934.891958,12120.6801,306615.7924,44307.37266,31622.21057,9667.323511,12809.56572,976.4971613,875292.8307,57897.72161,13795.3353,4836.379995,14505.37457,67173.33677,8309.310002,1015.525919,28385.10527,87738.61325,55875.3154,33509.99911,48443.77659,737.0961475,1649.801729,30759.50187,843.0489258,516.6809839,37434.57317,12460.04619,2436.769591,7200.188149,462.52,949.957041,54.23,42922.68137,642.9527002,0,2298.788071,19608.6908
61,478.2933052,13.2486025,4219.035448,11.024,429.4554526,30678.09933,1875.388934,2484.482566,999.7112988,61.164,36142.63632,27.528,6480.338725,247.744,14593.34847,235.4125933,2588.690419,100132.9678,111023.1704,13032.83912,60.94323431,49.87763232,140.9083638,834.2230148,442.1800635,666.8893663,42.387,109.2404431,43189.64588,719.8760978,1987.167896,11940.2154,76056.92708,36247.67408,30975.64775,50.083,873.6800743,13995.92578,480978.4505,303094.6828,449.3378133,9114.24113
62,128.0347163,0.868083333,3909.818777,12487.14635,9447.887776,10863.98361,6716.963024,7718.942172,20528.097,6055.127935,1374.081736,6231.652147,8636.265686,37942.70778,24347.06331,8720.920231,18547.1795,11224.42784,13828.29302,429.7944651,46685.25314,39364.94966,4188.99731,54724.12024,10826.44551,4527.866946,15532.60144,34317.9075,2751.758,14969.09979,42410.34645,20179.33106,2821.475201,1829.098193,22015.82975,11735.01709,579.2675,45256.28028,9888.815749,1089.732369,41838.50602,44832.36972
63,288.9356764,0.692108333,3064.602891,13910.65182,1449.130098,2570.036105,2433.956374,2664.773766,1980.98967,2700.091474,2207.71302,1408.85109,1157.85743,1791.811555,4217.897268,3879.951558,2383.455677,2319.333746,4720.238805,6942.855693,4545.176655,4947.323524,4004.257958,3158.380811,3866.415313,4867.891384,3224.551927,4688.23541,4687.891879,712.6709385,2472.098148,2786.505482,22426.6919,532.4745,2873.575752,6968.895862,2808.40375,2823.315736,3598.599246,1055.607308,5867.65832,9094.297226
64,168.9806277,0.816548333,5226.198899,2819.459334,3256.681185,7730.872215,4382.877772,17312.12555,1549.599,1369.675904,13186.67739,2755.784147,2659.272127,6547.342326,21702.23437,6559.173063,1753.400414,6203.792475,4097.513913,2175.448879,59844.46056,16466.33393,1758.815918,3615.146138,5192.805944,20073.62463,16115.10426,3334.7795,1610.394281,1364.730599,12217.28057,2126.7485,7653.941384,11436.37884,10817.78856,1896.1738,4292.110761,801.0731868,115710.0167,3709.955829,206.6265,1074.750511
65,200.855886,17.774425,13676.41086,19660.87434,8013.35376,28507.81418,5576.282822,5779.60543,2830.203496,12389.33426,2341.71,3663.338809,15119.18684,4998.66543,43264.57472,14425.94161,7011.104551,3296.10875,4428.329414,5144.264548,2440.917578,23420.92432,3998.374111,3854.83875,7176.470352,3835.233989,3366.553828,7208.235664,5986.952402,1568.291152,6812.203018,1836.644648,8485.777813,19701.31039,6649.242971,4385.212451,132.2181934,4878.785215,573.1306995,132.77,6654.6171,11590.71276
66,129.0187772,1.059399583,2261.445012,9479.600341,10603.07092,22140.29463,5763.688439,8669.423225,10867.60496,9992.022414,9753.095326,566.199,19301.14377,1690.45,3159.416465,16871.41124,7040.703239,1319.175464,2452.300348,15726.74973,2405.155223,18939.16666,11829.21848,36978.74367,1140.302596,3835.196929,2634.626625,648.4304023,9806.551478,6937.704055,31450.2316,8144.944276,48343.45133,2602.3815,4945.818029,8354.262869,751.275,1116.637746,4298.874734,1777.866969,16673.07699,12463.64278
67,137.02391,3.877043421,2447.978849,5215.878958,3378.720419,6124.956153,8.17,11.016,5811.141322,9.867,901.1821165,5197.231438,24.0525,9.394,7957.291358,8569.647438,7040.568973,60.456,6362.235985,6601.842676,37.95102026,38.6435,72.78918005,61.618,30.18645538,101.908,6192.619427,24.546,679.1916377,35.952,82.038,1005.857034,7719.383151,6920.008651,0,0,58.584,51.936,8198.389143,129.161,6245.188004,11.825
68,173.0084122,0.861759583,10408.48574,37869.68348,14670.39021,12502.01279,3181.485176,13154.97079,11963.56759,8494.237646,34515.49082,5568.447166,53199.77978,2603.276168,3237.348229,12322.41387,22453.34391,68939.12372,7619.528283,10676.92173,10359.45226,18207.03785,14906.06056,27656.34488,2241.169078,1682.339938,6658.10601,1261.7425,51363.83414,3137.507577,30072.54945,430.0882279,68507.41582,1844.010579,5170.662264,8431.092614,871.3295048,3848.992251,65585.2261,2873.460011,6924.164863,13974.92391
69,341.1080587,1.1748825,24792.65326,1685.755917,319.7723657,4980.750992,2546.657104,375.9463383,1147.340175,2473.285148,3068.449328,933.9363318,8571.222964,470.2485554,13074.85094,7795.150763,815.968,1861.00662,4192.819115,3215.109959,716.7969067,3260.819559,375.1970457,3809.872809,572.7441771,4810.288948,1823.616497,1395.290944,804.7840308,442.5523718,516.0375,1309.100518,15370.2284,28160.91946,1084.875116,1159.750991,103297.7629,823.8682599,472.704876,520.3683057,1838.743217,360.2650999
70,200.8565353,18.56004583,2078.625542,49647.54957,21574.85663,13567.90506,2208.086523,5802.643281,13346.41843,6254.003599,4911.54895,77211.07031,2041.381563,8298.362227,11015.12757,7527.581768,40568.2199,22224.82962,28461.13551,17138.10908,4017.327285,5581.590127,1327.094375,4351.886382,2282.12,47186.22463,19045.79968,2283.683628,10830.92338,36172.64686,5158.473066,5942.653467,12106.92066,27665.53547,23089.50916,13217.27752,2583.307749,7443.73332,5882.073872,568.8072327,19044.581,3441.665898
71,227.1027814,1.843254167,3299.36855,13465.11075,7304.118013,10207.56686,2303.603529,11673.59013,7133.3072,6098.074135,2090.280052,941.1121828,783.7062041,11295.3217,7257.922361,16606.35372,6498.440549,11585.98093,9501.806875,7069.024719,23969.88642,10267.13024,14761.76252,51137.39052,1749.271365,132.4453884,14054.53755,8988.35796,8502.461695,487.2572358,9948.574667,40602.95259,13762.47301,10394.52878,7177.562269,1706.913,22019.00241,24048.41445,3970.925731,2982.687372,8631.479359,23430.91004
72,377.0845327,0.988772917,4016.51661,1773.914052,2842.870604,3025.972625,7556.770953,2885.003652,7765.042661,826.3952828,11864.4518,1287.259962,6139.711908,4463.27417,2508.727545,4005.112785,1195.451286,4385.022327,1332.783425,2316.3975,9779.765534,1388.801149,4067.084131,3394.769576,774.0141873,6979.892049,7011.163856,1330.823386,6080.830926,1457.470517,665.9933738,20385.19664,12025.52264,30020.1129,643.1095679,3033.642079,51896.05018,138.811,945.1374722,4942.833717,485.2575,387.2865
73,199.8502158,18.8470375,11948.99117,3901.721279,23312.99921,1766.943369,17666.81346,10156.51999,6649.710342,9321.814922,12436.77804,8266.067144,4831.067295,14325.29803,18499.03716,6297.377881,19951.02591,15677.67876,7336.436724,15841.36979,6160.958613,20623.31143,14708.35025,1362.781309,4610.849346,6806.749644,14584.93396,9815.416372,11376.20724,11293.88953,7413.139082,12462.36546,8339.182676,11274.44053,7375.211567,8341.932812,1586.025,6585.779355,6394.127563,537.115,13332.40498,8931.740322
74,174.955627,8.614070833,1471.889021,699.7515,5196.82336,1905.410735,3231.294305,1212.5365,651.5799829,1169.114936,4335.556171,783.8693228,749.778917,4077.030782,1031.43943,876.776,6158.989148,2895.186662,13209.22814,3413.501358,1170.425313,5071.797735,2639.547937,3989.624194,3435.232573,770.0393437,2658.125459,1120.809955,2335.032014,2331.327632,8281.617624,1459.729299,899.5073977,1169.111839,1472.285395,2938.664869,1798.966135,1313.765686,1493.41524,4693.187967,1915.88542,435.78
75,174.9552625,10.20918792,3510.338265,8059.159166,1352.205392,3573.972357,1847.671981,5297.771013,2741.493981,1347.886044,12961.52286,1043.734578,8039.596166,1452.451321,2420.111031,3617.974782,718.0596438,9714.323114,4919.251671,6130.277575,2191.704142,1353.5935,6024.057056,2263.987283,12555.60405,2025.579503,781.744389,1696.791469,756.753782,3998.829282,6041.319797,26576.40831,1239.57042,1071.630585,8787.671183,8898.325049,2880.838281,7911.951156,5958.500841,5055.599982,1833.83822,561.4375991
76,174.9556503,10.51746792,4394.554548,16428.75997,6032.094162,6130.795745,5119.217171,16203.0009,3155.246202,987.3911104,6231.255623,4121.436394,751.6720586,3790.022628,676.4974512,1847.106926,7617.634618,5784.117954,5197.27313,729.0554224,6294.234301,1667.344624,2822.891488,5307.867885,2598.104594,1717.909465,1258.658982,1079.952291,3855.706717,2243.223883,10349.88361,3842.104092,8280.102449,1809.527717,2108.934929,2753.750069,2273.203053,6614.229615,6339.574741,964.6245,6327.635995,2290.718762
77,174.9553506,5.172080833,4156.531767,8302.386135,5931.32875,3877.47131,992.0345579,4464.040796,966.2486431,1330.931133,4671.339317,3914.154149,2880.605654,5106.433597,1400.844933,1238.33958,2361.560337,1309.243707,1474.572602,4519.115412,3113.270718,899.5881343,2594.458714,1531.174081,1705.143863,1021.726627,664.0481108,10024.23082,6044.43974,1559.549121,2074.854738,3284.248643,7568.14189,3119.370009,1678.111564,2642.210343,1366.973115,6118.84547,6827.102001,4806.247087,10155.14046,3876.294479
78,174.9553405,11.44440042,3971.973814,17697.87046,3541.967866,2192.878677,1014.461,6535.327688,4825.816887,2042.753489,791.8794287,1944.3766,1932.150861,5732.945694,1705.184137,1122.310716,5253.243264,3582.377447,1405.161117,7298.883485,11405.97948,2656.587101,1276.594533,1397.620705,4880.22718,4487.432923,5460.738481,3786.869748,1051.342511,6648.165342,16347.54928,1465.304036,9409.327795,3695.420198,1031.439134,2212.967508,2632.402957,8633.068088,1038.520103,6711.051965,933.7967373,378.0645098
79,174.9553442,5.505767917,5413.943487,8170.664733,1418.545205,6703.701175,733.3804014,4000.72071,723.8438826,933.101752,1717.809313,2096.378299,1858.639423,1866.139955,2581.40263,1593.730186,5269.726402,3760.588708,3044.973085,4876.450852,1184.134775,7272.046288,2594.479204,1289.854603,3068.56826,776.2790605,4850.571565,5941.480583,1226.190309,1092.160674,4914.392293,5971.895649,5956.113853,4748.340652,967.0855869,3055.960937,603.5020342,1950.225166,3198.416956,5640.858218,5997.904269,2902.432979
80,174.9551425,11.0751375,7218.291569,1184.791372,4332.94861,2832.519585,998.9655391,8255.134442,1045.328192,2190.177687,1895.245577,1449.505451,1993.984813,2753.073115,728.4562544,3239.414907,978.5206777,2037.165089,5903.278341,1256.821477,2712.375602,2550.729696,2812.848371,1017.084521,4431.308479,3693.1925,5724.408818,4409.242802,2437.645795,14964.41492,1865.017459,8647.768049,2254.2644,6170.538797,1310.764474,5583.508382,976.7546406,3663.862656,4089.389816,4255.811069,4975.427463,1234.113918
81,174.9556384,8.65027125,1537.521958,699.7515,9962.551821,1264.894826,6371.228133,1212.5365,1176.452175,1043.218598,1293.210845,2269.208687,5753.54097,1862.379241,1717.245169,876.776,1414.793747,2895.186662,1389.626948,6454.61306,2347.506258,2559.7494,2639.547937,1011.672366,3435.232573,1239.523263,926.6846074,763.9457212,4491.530222,2331.327632,3003.025107,15825.92178,899.5073977,768.1119365,906.9753354,892.9267815,1798.966135,5023.953956,6416.812162,10009.72916,1362.904579,435.78
82,174.9554418,8.941481667,3385.463845,8862.686654,5194.101244,2372.355896,3582.08782,4343.849645,3069.244682,1877.973833,5483.342089,4958.596155,1122.1035,764.3263115,2588.167828,2755.356606,1999.121989,1504.860695,2249.028371,12744.41615,2705.734804,1918.947538,4957.533516,3030.955014,11958.70851,1127.026891,684.8607422,5123.394596,1368.407406,1436.433759,13128.61706,3183.331791,2361.7353,1501.105203,1818.182377,1030.67893,3120.747208,9777.222947,4535.917081,6863.369577,1556.388754,1427.112606
83,174.9552266,7.419205,6957.18746,15256.8485,4584.40049,9489.455402,8718.443177,10918.98458,711.84171,644.2262832,2718.155454,3089.048733,5240.134145,3454.658617,1528.663352,1276.863662,2312.911499,4823.208333,2767.961851,921.3963508,5214.813506,2241.008543,11412.08828,1348.707403,2313.270208,1137.832141,3198.947585,2127.077506,1647.282023,2303.646795,11294.60722,8758.103893,4695.68525,847.9276213,1151.068171,6094.39442,7993.115971,4342.023532,3931.306419,5079.715571,2836.71482,630.7534459
84,174.9552244,9.407633333,7486.951128,4186.946661,16608.88217,1966.968333,4012.07249,5811.486345,3588.63553,699.600584,4159.165435,894.4121575,1274.182479,1217.091131,3490.126977,2164.435427,1677.917831,4127.26438,2257.16458,18254.87999,821.1367393,4555.37056,5740.791665,690.0254731,3296.902056,2177.114566,1747.712845,1373.014365,700.3686289,2720.5029,5305.100292,3604.158344,2076.31252,1058.5825,4850.829512,2923.610341,1546.509937,1271.48728,2304.24698,740.1959082,16993.63724,1492.061895
85,478.2937157,13.27150792,1088.775596,9.821,238.0012185,434.2080227,1418.89748,2484.482566,999.7112988,61.164,35707.94932,27.528,1383.213124,489.0444302,4585.756435,244.2935933,3259.234667,100593.9738,4709.776568,519.9156782,60.94323431,49.87763232,140.9083638,270.338,693.2181533,666.8893663,42.387,109.2404431,39436.26973,866.6716027,305.416199,12751.61191,453.153016,36939.54994,31332.40508,50.083,873.6800743,983.8462573,481327.8754,299813.1118,816.5660957,9114.24113
86,174.9552532,4.08253875,2965.53888,8383.720792,1553.489797,6996.934995,1173.141229,842.9316956,1619.069868,5637.668715,2829.618699,4267.676298,8068.055253,2447.04825,4448.802388,6609.881545,1493.610296,5222.011062,682.5975447,3196.489228,2075.330248,966.7044312,1056.467689,1914.74011,6759.948288,883.7970117,8225.563119,1057.101046,920.4476465,4040.913513,3679.73101,380.1803677,5529.751779,886.7139609,3406.947549,5275.02137,2003.449826,1781.763858,2832.790087,1226.126793,695.7550825,8324.118774
87,174.9554233,4.43433125,3067.149417,3828.460945,4478.444851,2692.567217,2149.540635,887.3558027,761.9010449,1269.923013,7015.671028,1027.713963,1167.603244,1245.012835,2263.13082,3959.098024,10484.335,1327.471738,13646.09035,2958.016932,3338.194476,1225.94358,25289.62413,845.2203823,7374.321912,2900.65259,2519.290607,5013.704892,1887.603185,11389.30653,3060.669323,996.1340095,1583.962154,2079.805504,1052.722248,3292.471663,799.9910049,1434.633389,3719.373654,2273.277564,885.4902861,2019.798747
88,174.9554506,11.30905625,2052.744003,1685.194041,5672.193154,1899.697479,998.9655391,4552.766425,1364.472269,3906.986787,3850.528424,4457.10781,5140.494275,1699.826135,836.9437993,5270.646573,744.2248689,3043.925702,9416.827365,754.316415,1564.809417,2892.239323,3115.923295,1397.620705,1925.623265,1226.759,1766.021189,1573.862453,1454.561239,5698.047553,1686.10568,4779.577273,1434.72654,1885.934781,1164.160736,3580.572734,5006.936196,1898.174967,1469.288269,2285.2905,2838.723,1467.739683
89,174.955521,9.757674167,7310.189331,1892.033256,2411.416167,8832.706189,11585.67044,10975.85519,2340.872133,3630.49688,4603.722466,3140.777971,2095.449423,3177.344972,706.2158066,1720.673619,2270.306166,2212.195868,578.2494817,9845.130083,1956.842836,4593.502343,870.8976934,3364.471132,1316.649395,2470.10887,2348.437278,2743.380528,1867.684107,6902.2113,10044.37928,11154.80991,1539.454204,2842.378866,5180.391761,12073.568,725.5471836,1594.496346,5472.543162,8167.38404,2065.107,1508.422317
